Ticker,Event_Date,T_Zero_AR,11_Day_CAR,Model_R_Squared,Dividend_Amount,Scaled_Yield,Log_Volume,VIX_Raw,USD_INR_Raw,NASDAQ_Raw,VIX_Z,USD_INR_Z,NASDAQ_Z
COFORGE.NS,2021-08-09,-0.004621368762557,-0.0820027466171883,0.4083141024253434,2.6,0.002708559094808788,14.22204509403046,16.719999313354492,74.49140167236328,14860.1796875,-0.7440544989845509,-1.01568606554903,1.2076556894920136
COFORGE.NS,2021-11-03,0.0031812882823686,0.0574111528851945,0.4053876111690598,2.6,0.002566684485508654,13.786653159681451,15.100000381469727,74.71199798583984,15811.580078125,-1.05519088453925,-0.9582016775160238,1.8769256856356924
COFORGE.NS,2022-02-07,0.0113648825882998,-0.0406022613550815,0.4303322947768824,2.6,0.002790388127435131,14.307633369415806,22.860000610351562,74.64219665527344,14015.669921875,0.435191840780766,-0.9763909514357157,0.6135787339298611
COFORGE.NS,2022-05-23,0.0050399125104184,-0.0840178390133761,0.5237084152427295,2.6,0.0033738190991628022,13.80539456338963,28.479999542236328,77.81839752197266,11535.26953125,1.5145667218824015,-0.14871636243354253,-1.1312781909005327
COFORGE.NS,2022-08-03,-0.004497286386161,-0.0134118040756845,0.5642626152556306,2.6,0.003359780902508904,14.352538873089756,21.950000762939453,78.60449981689453,12668.16015625,0.26041761234981087,0.056131164901617764,-0.3343374794016949
COFORGE.NS,2022-11-03,0.0033495768490274,-0.0291735065290453,0.5666978149585242,2.6,0.003426101601400733,13.09063532403793,25.299999237060547,82.88839721679688,10342.9404296875,0.9038170593106413,1.1724563497997618,-1.970031360510343
COFORGE.NS,2023-02-03,-0.0303735928320974,-0.0774508457113236,0.5969720689644094,3.8,0.004409785230925273,14.623901998659974,18.329999923706055,82.0458984375,12006.9501953125,-0.43483838730301744,0.9529126684789897,-0.7994707633139437
COFORGE.NS,2023-05-10,0.0007900025019012,-0.0061551269879928,0.5591276445219515,3.8,0.004605613905670696,13.269394487419698,16.940000534057617,82.1050033569336,12306.4404296875,-0.7018011472816863,0.9683146036692677,-0.5887920312256044
COFORGE.NS,2023-08-03,0.0036804231892834,0.0029119297929521,0.523195277560015,3.8,0.003987199043777203,14.080341009659808,15.920000076293945,82.7332992553711,13959.7197265625,-0.8977020515640737,1.1320399382232598,0.5742201343643976
COFORGE.NS,2023-11-02,-0.0037008421680993,0.0457439564647831,0.4109084297931951,3.8,0.003757614003949106,13.771250367951337,15.65999984741211,85.19400024414062,13294.1904296875,-0.9476375977335839,1.7732650259972602,0.1060483800303163
TATAELXSI.NS,2021-06-17,-0.0198343539611968,0.0491166042087296,0.1132789150269281,48.0,0.012853642198712361,11.536231751200463,17.75,73.8240966796875,14161.349609375,-0.5462329545043367,-1.1895766375662842,0.7160582418763395
TATAELXSI.NS,2022-06-15,-0.0279424881544813,-0.0672450996441335,0.1015919812285316,42.5,0.005208556801903038,12.64842561961324,29.6200008392334,77.9854965209961,11099.150390625,1.733514942214048,-0.10517264427974503,-1.4380695885501948
TATAELXSI.NS,2023-06-22,-0.0108246011110909,-0.024858215007195,0.115485845783948,60.6,0.007903746454074146,11.535400987485398,12.90999984741211,81.94149780273438,13630.6103515625,-1.4758015634221027,0.9257072881841962,0.3427055876945124
KPITTECH.NS,2021-08-17,0.001513185666439,-0.1274709415850047,0.0850268344789085,1.5,0.004197565340366851,14.553933639660423,17.90999984741211,74.13500213623047,14656.1796875,-0.5155034439884322,-1.108558919618818,1.0641503046312617
KPITTECH.NS,2022-02-10,-0.0105239884215457,-0.1043053962790129,0.102942792410878,1.25,0.002054738308809911,13.673505652025971,23.90999984741211,74.80889892578125,14185.6396484375,0.6368542993319725,-0.9329506153175313,0.733145258562353
KPITTECH.NS,2022-08-12,0.0419106997258379,0.0457586336186389,0.2085667947620383,1.85,0.0032464685079573313,15.285794902925671,19.530000686645508,79.61399841308594,13047.1904296875,-0.20436669210907207,0.3191927188672842,-0.06770568889422172
KPITTECH.NS,2023-02-10,0.0468717251352053,0.0152131197926296,0.1434674370119,1.45,0.0016950142957611871,15.166806300333162,20.530000686645508,82.533203125,11718.1201171875,-0.012307068222337984,1.079897618068952,-1.0026505256702634
KPITTECH.NS,2023-08-14,-0.0182605677603518,-0.0124269707844872,0.0356432607079326,2.65,0.002351375332741792,13.435382732650764,14.819999694824219,82.89730072021484,13788.330078125,-1.1089677111044134,1.1747764812528474,0.45365475465766997
LTTS.NS,2021-07-08,0.0127323035944676,0.1339285304203298,0.2081200269245132,14.5,0.0048925330630270325,12.611494419366089,19.0,74.8218994140625,14559.7802734375,-0.30615842464591914,-0.9295628655351338,0.9963373878891536
LTTS.NS,2021-10-26,0.0023924035216418,0.0753391090742659,0.2514506414935422,10.0,0.002190652438978082,12.968335356720797,15.979999542236328,75.08989715576172,15235.7099609375,-0.8861785767017748,-0.8597263123624351,1.4718253778082484
LTTS.NS,2022-01-25,0.0090508220136864,-0.0177355656247802,0.3290036191603902,10.0,0.00217967016950022,13.05045483089362,31.15999984741211,74.6447982788086,13539.2900390625,2.0292865725107947,-0.9757130038560223,0.27846560440570534
LTTS.NS,2022-07-07,-0.0011692877273333,0.1012773591328109,0.6061062205327492,15.0,0.004904044280071693,12.577732749025976,26.079999923706055,79.04389953613281,11621.349609375,1.0536236978191718,0.17063273369130183,-1.0707244911938085
LTTS.NS,2022-10-27,-0.0068292922163835,0.0072960898329262,0.6488170294003908,15.0,0.004266757631568951,12.24962052145766,27.389999389648438,82.04959869384766,10792.669921875,1.3052217025398885,0.9538769047726885,-1.6536656553162363
